0, 2.627685, 5.693250
1, 7.617754, 9.996480
2, -1.832937, -9.472173
3, 3.850796, -8.801575
4, -3.015622, 5.514329
5, -5.370145, 9.033943
6, 1.614908, 3.936815
7, 3.469014, -7.229784
8, -8.853838, 2.808689
9, -0.872671, -7.268281
10, -1.529779, -5.367123
11, -0.025649, 0.153431
12, -4.208349, -9.201201
13, 6.157824, -0.129669
14, 0.332272, 4.705920
15, -7.533859, -5.680418
16, 4.877245, -8.726127
17, 0.464238, -9.953407
18, -5.474931, -9.659602
19, -8.165709, 4.093348
20, -4.448318, -2.059999
21, -5.249108, -2.722532
22, 1.955952, -7.254434
23, -6.963028, 7.067236
24, 9.380857, -8.222026
25, -7.031231, 3.494074
26, 0.933925, 7.299114
27, 7.248185, -6.447022
28, -5.601729, 7.488876
29, -3.213235, 3.841197
30, -1.614900, -3.476376
31, 1.357326, -0.919643
32, 8.086377, 1.786149
33, 7.421766, 6.742863
34, -7.536448, 2.353474
35, -1.313005, -0.353811
36, -9.174173, -0.866734
37, 7.891111, 4.141165
38, 9.443016, -3.510431
39, 8.428329, 5.054225
40, -5.949234, -8.760184
41, 2.572341, 4.321166
42, 1.306254, -6.038649
43, -0.502029, 1.097007
44, 5.659407, 3.478478
45, -8.494327, -4.182006
46, 5.828001, 4.667580
47, -5.617784, -1.431921
48, 9.627037, 6.472825
49, -2.852020, -9.052954
50, 7.021838, -2.255745
51, 2.307362, -8.404605
52, 7.917127, 3.109759
53, -3.493873, -3.533060
54, 8.829362, 9.679291
55, 3.826014, -3.138558
56, 0.931260, 8.380686
57, -6.881280, -1.523891
58, 1.394440, -4.360235
59, 7.571380, -5.154593
60, 3.910552, 1.118826
61, 0.369527, -3.895494
62, -6.407887, -5.647453
63, -7.590950, 5.124290
64, 3.360451, -5.302146
65, -7.809658, 7.938809
66, -9.791055, -4.948231
67, -0.721476, 5.543211
68, -8.887568, -6.053096
69, 1.392457, 5.479317
70, 6.422578, -5.155057
71, 4.960098, 0.289812
72, -4.746280, 6.425085
73, -9.892947, 5.149672
74, 2.062444, 0.656371
75, -7.396907, -9.286972
76, -1.128152, 4.344582
77, 0.304764, -7.079003
78, -3.910188, -5.652147
79, -2.011902, -4.412384
80, -6.649338, 9.833238
81, -6.713248, 5.962247
82, 6.852648, 2.727901
83, -9.069057, 7.993100
84, -7.776970, 6.161726
85, 0.959342, 0.793453
86, -4.273993, 1.519460
87, -0.444227, 2.188514
88, -8.955128, -9.164141
89, 5.441781, 7.718930
90, 1.283724, -2.110952
91, 8.147110, -3.784642
92, 5.362216, -5.389169
93, -8.452566, 9.386442
94, -8.671524, -2.377940
95, 8.151827, 0.131973
96, 7.702672, -8.042741
97, 5.851118, -7.614724
98, 9.555918, 1.066763
99, -4.119387, 9.286699
100, -7.705863, 0.943026
101, 3.634975, 2.681732
102, -9.987735, -1.676532
103, -8.682801, -7.620757
104, -0.662221, -4.693848
105, -0.837478, 7.524467
106, -1.854532, -1.636981
107, -4.608616, -4.263098
108, -6.291402, 0.727752
109, 9.246281, -6.781673
110, -6.052706, -4.384905
111, 7.448199, 8.604656
112, -6.870677, -6.695654
113, -9.693000, 3.373843
114, -4.516510, -7.567481
115, -2.735899, 0.274979
116, -0.628465, -9.968192
117, 0.443362, -5.164588
118, 9.405231, 7.556767
119, -1.026181, 8.535061
120, -8.921062, 0.847215
121, -7.288821, -3.808945
122, 5.642236, 5.925734
123, 3.982711, -0.010714
124, -4.318693, 3.706736
125, 5.537852, -2.693842
126, -5.149714, -6.687783
127, -5.353653, 4.969602
128, 0.830301, 3.150482
129, 8.867602, -4.775280
